text,label
"2026-08-09 INTACT INSURANCE PYMT 73.21 1,942.23",0
"09/14 subway franchise $38.76 $1,936.10",0
nov 04 doordash*pizza pizza 119.01,0
"2026-09-09 2026-09-09 DD DOORDASH SUSHI 231.42 3,717.78",0
"Nov 27 APPLE.COM/BILL 4.99 5,207.41",1
GOOGLE *PLAY APP 04/16 -165.36,0
06/12 contactless purchase best buy #611 69.63,0
"10/24 SPOTIFY AB $24.99 $8,335.59",1
Jun 19 PRE-AUTHORIZED PAYMENT GOOGLE YOUTUBE MEMBER $7.99,1
04/28 04/28 LANDMARK CINEMAS 197.00,0
"2026-09-07 INTACT INSURANCE PYMT 15.45 2,686.18",0
2026-07-16 2026-07-16 nsf fee 56.94,0
02/15 02/15 SPOTIFY P2B4F8 14.99,1
oct 17 google play store purch 207.65,0
Aug 01 PATREON INTERNET $15.49,1
BELL CANADA OB 11/06 -188.24,0
2026-11-04 POS PURCHASE MONTHLY PLAN FEE $82.37,0
02/01 fido mobile payment $13.08,0
05/01 05/01 TORONTO HYDRO BILL 230.90,0
SHOPPERS DRUG MART #0984 Apr 22 -117.09,0
TIM HORTONS #0187 TORONTO Feb 12 -203.46,0
2026-05-03 PRE-AUTHORIZED PAYMENT E-TRANSFER RECEIVED $113.73,0
PRIME MEMBER AMZN.CA/BILL 2026-06-15 -7.99,1
Mar 07 NETFLIX INTERNATIONAL B.V. $54.99,1
May 18 May 18 APPLE ICLOUD 50GB 16.49,1
2026-01-03 PRECISE PARKLINK TOR 194.45,0
2026-09-11 POS PURCHASE DIRECT DEPOSIT PAYROLL $243.24,0
09/01 pos purchase bestbuy online order $1.95,0
2026-03-01 PRE-AUTHORIZED PAYMENT ABM WITHDRAWAL BR 2214 $252.79,0
"2026-09-14 2026-09-14 hydro one preauth 137.98 5,021.02",0
08/04 PAY EMPLOYER DEPOSIT $12.47 $532.25,0
Dec 06 MCDONALDS Q04 MISSISSAUGA 91.90,0
"Sep 20 LANDMARK CINEMAS $54.96 $6,074.92",0
"03/15 PAYPAL *EBAY SELLER 173.11 6,813.28",0
2026-10-23 POS PURCHASE EBAY O*12-34567 $110.80,0
"05/13 TWITCHINTERACTIVE.COM $17.99 $1,657.11",1
Nov 12 PRE-AUTHORIZED PAYMENT CRUNCHYROLL MEMBERSHIP $5.99,1
"Jun 08 BESTBUY.CA #937 $252.44 $7,443.90",0
EXPRESSVPN SUBSCR 02/11 -15.49,1
2026-03-23 PRE-AUTHORIZED PAYMENT ICLOUD.COM/BILL $14.99,1
07/16 POS PURCHASE THE KEG STEAKHOUSE $68.26,0
04/11 CONTACTLESS PURCHASE OPENAI SAN FRANCISCO 24.99,1
AMZN PRIME MEMBER 10/03 -10.99,1
06/18 06/18 PAYPAL *EBAY SELLER 53.05,0
"09/21 09/21 AUDIBLE*UK8FN2 4.99 7,323.15",1
11/24 SHELL C02931 240.61,0
"01/14 DIRECT DEPOSIT PAYROLL 257.44 3,288.31",0
"Nov 20 RENT PAYMENT PREAUTH $3.71 $1,547.11",0
2026-06-22 PRE-AUTHORIZED PAYMENT NORDSEC LTD $24.99,1
"Feb 09 WAL-MART #1061 251.45 5,393.50",0
MCDONALDS Q04 MISSISSAUGA Sep 26 -232.13,0
2026-11-04 2026-11-04 audible.ca membership 22.99 102.80,1
Feb 18 DD DOORDASH SUSHI 137.80,0
Aug 24 CONTACTLESS PURCHASE NORDSEC LTD 54.99,1
2026-07-26 2026-07-26 CLAUDE.AI SUBSCRIPTION 4.99,1
Sep 12 SUBWAY 42117-0 66.78,0
"Jan 06 Jan 06 AUDIBLE.CA MEMBERSHIP 7.99 5,044.85",1
2026-12-03 LANDMARK CINEMAS 126.52,0
2026-07-25 2026-07-25 ACCOUNT MAINTENANCE FEE 6.85,0
AMZN MKTP CA WWW.AMAZON.CA Apr 25 -184.80,0
CRUNCHYROLL MEMBERSHIP 05/07 -14.99,1
"2026-07-22 MCDONALDS Q04 MISSISSAUGA 4.26 8,395.35",0
2026-04-28 PRE-AUTHORIZED PAYMENT IMPARK00120199U $116.12,0
"2026-02-09 STARBUCKS COFFEE T886 $257.50 $5,187.05",0
2026-04-01 GOOGLE*ONE 100GB $10.99,1
"01/24 IMPARK00120199U 66.12 6,172.41",0
"2026-06-07 2026-06-07 APPLE STORE YORKDALE 125.78 7,832.26",0
Jul 15 FIDO MOBILE PAYMENT $180.30,0
"May 12 ESSO CIRCLE K 71234 91.52 4,332.85",0
"06/12 audible*uk8fn2 $54.99 $6,058.10",1
"2026-12-20 APPLE ONLINE STORE ORDER $24.40 $7,792.51",0
03/18 03/18 GOOGLE *YOUTUBE PREM 19.99,1
Feb 03 GOOGLE *YOUTUBE PREM 29.99,1
Jan 14 Jan 14 PETRO-CANADA 06715 64.91,0
"11/02 PLANET FITNESS CLUB FEES 5.99 2,439.46",1
"Jun 06 Jun 06 OPENAI SAN FRANCISCO 11.99 6,971.29",1
02/02 POS PURCHASE PRESTO AUTOLOAD $51.00,0
jun 09 pos purchase rogers preauth paymt $61.62,0
2026-05-01 POS PURCHASE PRECISE PARKLINK TOR $26.54,0
Dec 13 PRE-AUTHORIZED PAYMENT ANTHROPIC CLAUDE.AI $24.99,1
2026-02-13 CONTACTLESS PURCHASE GOOGLE *GOOGLE ONE 4.99,1
apr 23 goodlife fitness $54.99,1
2026-10-25 PRE-AUTHORIZED PAYMENT LOBLAWS #1029 $149.52,0
2026-07-17 ATM WITHDRAWAL 004412 69.63,0
Jun 11 Jun 11 IMPARK00120199U 204.58,0
2026-07-11 CONTACTLESS PURCHASE NYTIMES DIGITAL 12.99,1
04/24 ICLOUD.COM/BILL 29.99,1
"2026-11-05 LYFT CANADA INC 90.28 3,107.77",0
2026-04-01 2026-04-01 TD INSURANCE PREAUTH 13.49,0
2026-03-01 DOORDASH*BURGER KING 200.55,0
Dec 19 AMAZON PRIME*2A3BC4 $54.99,1
2026-07-27 2026-07-27 ENBRIDGE GAS PAYMENT 199.51 838.41,0
"02/10 OPENAI SAN FRANCISCO $15.49 $4,626.18",1
2026-04-25 2026-04-25 PLANET FITNESS CLUB FEES 16.49,1
2026-02-04 PRE-AUTHORIZED PAYMENT NETFLIX.COM AMSTERDAM $12.99,1
"Oct 28 APPLE.COM/BILL ON $7.99 $5,596.41",1
Aug 23 PRE-AUTHORIZED PAYMENT SONY PSN MEMBERSHIP $24.99,1
05/16 POS PURCHASE HELLOFRESH CANADA $7.99,1
Oct 17 PRE-AUTHORIZED PAYMENT UBER EATS $215.93,0
Oct 01 SHELL EASYPAY 4482 20.90,0
09/25 NETFLIX.COM AMSTERDAM 15.49,1
"Mar 03 SDM #1121 TORONTO $122.66 $5,745.27",0
12/23 CHATGPT SUBSCRIPTION OPENAI.COM 16.49,1
08/22 08/22 STARBUCKS COFFEE T886 68.10,0
08/11 08/11 CRUNCHYROLL MEMBERSHIP 10.99,1
2026-06-26 goodlife fitness 16.49,1
2026-08-12 contactless purchase petro-canada 06715 207.92,0
"03/15 03/15 PAYPAL *EBAY SELLER 152.69 8,734.16",0
"04/14 IMPARK00120199U 137.03 7,937.69",0
STARBUCKS #04521 Feb 12 -192.58,0
2026-10-07 UBER *TRIP HELP.UBER.COM 228.51,0
Oct 11 Oct 11 BESTBUY ONLINE ORDER 157.51,0
"apr 03 apr 03 precise parklink tor 231.51 8,315.93",0
toronto hydro bill jan 24 -194.74,0
2026-11-23 2026-11-23 EBAY O*12-34567 67.81,0
2026-03-11 CRAVE TORONTO ON 29.99,1
Feb 16 SHELL C02931 127.51,0
"Sep 03 Sep 03 ANTHROPIC PBC 7.99 5,366.57",1
"2026-11-01 MCD #33851 30.33 4,988.33",0
"2026-04-24 TWITCHINTERACTIVE.COM $14.99 $1,928.38",1
2026-09-14 2026-09-14 SPOTIFY STOCKHOLM SE 19.99,1
"2026-02-13 DROPBOX INTL 29.99 2,614.39",1
"10/14 SHELL EASYPAY 4482 $171.14 $5,059.02",0
04/14 CONTACTLESS PURCHASE OPENAI *CHATGPT SUBSCR 22.99,1
2026-01-28 PRE-AUTHORIZED PAYMENT LYFT RIDE 27-04 $258.92,0
"nov 25 swiss chalet 1214 $157.28 $2,992.90",0
Mar 12 POS PURCHASE NETFLIX.COM $19.99,1
Nov 22 APPLE.COM/BILL ON 14.99,1
"02/24 ICLOUD+ STORAGE $9.99 $4,808.37",1
09/12 09/12 AMAZON PRIME*2A3BC4 17.99,1
GOODLIFE FITNESS 01/21 -5.99,1
Jul 07 PRE-AUTHORIZED PAYMENT BELL CANADA OB $145.03,0
"2026-07-17 DISNEYPLUS.COM 16.49 3,797.01",1
02/27 APPLE.COM/BILL 54.99,1
AUDIBLE.CA MEMBERSHIP Oct 03 -16.49,1
07/17 PRE-AUTHORIZED PAYMENT UBER EATS $195.81,0
04/25 04/25 AMAZON PRIME*2A3BC4 17.99,1
Apr 11 PRE-AUTHORIZED PAYMENT SUBWAY REST 12244 $212.65,0
"2026-02-20 WINE RACK #123 68.83 8,424.65",0
2026-09-04 CONTACTLESS PURCHASE CASH WITHDRAWAL ATM 223.93,0
"11/18 11/18 TORONTO HYDRO BILL 175.46 2,558.96",0
Feb 07 PRE-AUTHORIZED PAYMENT MCD #33851 $184.83,0
Jun 19 DOLLARAMA S-1182 $153.19,0
Nov 07 POS PURCHASE HELLOFRESH*WK26 $16.49,1
APPLE.COM/BILL 866-712-7753 2026-08-04 -9.99,1
Aug 22 CONTACTLESS PURCHASE PRESTO AUTOLOAD 211.54,0
2026-12-11 2026-12-11 PAYROLL DEPOSIT ACME LTD 116.92,0
2026-05-17 PRE-AUTHORIZED PAYMENT TIMHORTONS 4415 $66.87,0
08/28 CONTACTLESS PURCHASE HELLO FRESH TORONTO 54.99,1
10/21 10/21 ICLOUD+ STORAGE 14.99,1
04/05 CONTACTLESS PURCHASE LYFT *RIDE THU 9AM 12.40,0
"Jul 16 TD INSURANCE PREAUTH 6.80 3,423.94",0
03/16 03/16 enbridge gas payment 134.54,0
"2026-09-14 GOOGLE *GOOGLE ONE 22.99 1,216.86",1
"feb 05 doordash*burger king 155.54 2,394.85",0
2026-08-11 LANDMARK CINEMAS $17.86,0
dropbox.com 2026-11-15 -29.99,1
"nov 17 dollarama s-1182 91.68 7,474.03",0
04/19 CONTACTLESS PURCHASE APPLE ICLOUD 50GB 54.99,1
Sep 02 DD DOORDASH SUSHI 139.40,0
Feb 20 CONTACTLESS PURCHASE SONY PSN MEMBERSHIP 19.99,1
APPLE ICLOUD 50GB Nov 18 -7.99,1
"Mar 24 SPOTIFY P2B4F8 $29.99 $4,078.12",1
FIDO MOBILE PAYMENT 2026-11-20 -132.80,0
03/02 BELL CANADA BILL PAYMENT $4.48,0
2026-03-22 contactless purchase disneyplus.com 24.99,1
"06/20 ADOBE *CREATIVE CLD 16.49 2,011.20",1
02/03 UBEREATS.COM/BILL $182.99,0
Jun 12 ICLOUD+ STORAGE 5.99,1
"03/20 OPENAI *CHATGPT SUBSCR $24.99 $7,074.40",1
"2026-03-27 AMZN PRIME MEMBER 19.99 5,776.16",1
2026-11-21 MORTGAGE PAYMENT TD 68.65,0
Aug 25 NO FRILLS #866 $195.36,0
2026-12-11 contactless purchase tim hortons #0187 toronto 165.74,0
03/15 ANTHROPIC PBC $14.99,1
06/28 PRE-AUTHORIZED PAYMENT WAWANESA INSURANCE $234.18,0
12/25 PRE-AUTHORIZED PAYMENT ADOBE INC SAN JOSE $12.99,1
2026-11-23 CONTACTLESS PURCHASE MCDONALD'S #40265 190.90,0
2026-09-11 2026-09-11 SDM #1121 TORONTO 93.27 749.89,0
02/17 WALMART.CA 157.58,0
PATREON.COM/BILL 02/23 -11.99,1
"Dec 15 DROPBOX.COM $15.49 $5,090.36",1
08/26 08/26 MONTHLY PLAN FEE 179.34,0
2026-11-07 POS PURCHASE SWISS CHALET 1214 $62.82,0
2026-04-05 POS PURCHASE ESSO 7-ELEVEN $249.56,0
"2026-10-07 2026-10-07 PRECISE PARKLINK TOR 209.49 3,647.49",0
08/03 CONTACTLESS PURCHASE NORDSEC LTD 15.49,1
2026-05-28 E-TRANSFER RECEIVED $63.70,0
apr 19 pos purchase lcbo/rao #522 $118.06,0
10/22 POS PURCHASE COSTCO GAS W1275 $106.87,0
05/19 DISNEY PLUS 16.49,1
May 07 May 07 DOLLARAMA S-1182 211.12,0
Jan 16 PRE-AUTHORIZED PAYMENT WAL-MART #1061 $76.67,0
HELLO FRESH TORONTO Sep 10 -29.99,1
"10/23 10/23 SPOTIFY P2B4F8 22.99 7,717.75",1
"2026-03-27 2026-03-27 MONTHLY ACCOUNT FEE 230.63 4,818.99",0
"08/06 08/06 AUDIBLE ADBL.CO/PYMT 54.99 7,481.75",1
WINE RACK #123 2026-06-21 -14.44,0
Nov 03 Nov 03 ABM WITHDRAWAL BR 2214 164.23,0
"2026-06-02 NORDVPN.COM $24.99 $2,235.85",1
2026-06-17 POS PURCHASE MONTHLY ACCOUNT FEE $144.26,0
"12/01 12/01 monthly plan fee 180.09 2,936.34",0
"09/17 NYTIMES DIGITAL $19.99 $4,204.73",1
09/05 POS PURCHASE E-TRANSFER SENT J. SMITH $158.30,0
"Jan 20 APPLE ICLOUD 50GB $11.99 $6,995.35",1
"07/12 TWITCH SUBSCRIPTION $5.99 $8,789.77",1
"08/27 08/27 PLAYSTATION NETWORK 29.99 8,773.20",1
"2026-08-13 LANDMARK CINEMAS 17.64 6,292.68",0
2026-06-08 POS PURCHASE DD DOORDASH SUSHI $148.19,0
"2026-10-03 PAY EMPLOYER DEPOSIT 21.90 2,202.90",0
2026-10-05 CONTACTLESS PURCHASE DISNEY+ BURBANK CA 5.99,1
"2026-04-02 PRIME MEMBER AMZN.CA/BILL $14.99 $8,151.40",1
2026-11-22 POS PURCHASE BELL MOBILITY PREAUTH $223.55,0
May 20 PRE-AUTHORIZED PAYMENT MICROSOFT*XBOX GAME PASS $54.99,1
2026-03-20 POS PURCHASE DISNEY PLUS $22.99,1
Jan 04 CRUNCHYROLL*SUB 14.99,1
STARBUCKS #04521 Apr 12 -182.26,0
Mar 23 CONTACTLESS PURCHASE NORDSEC LTD 9.99,1
07/01 CONTACTLESS PURCHASE SPOTIFY AB 11.99,1
Oct 25 Oct 25 SDM #1121 TORONTO 80.54,0
DISNEY PLUS 11/11 -17.99,1
2026-12-08 CONTACTLESS PURCHASE E-TRANSFER RECEIVED 245.27,0
"may 15 lyft ride 27-04 241.95 6,572.30",0
PROPERTY MGMT RENT Jun 19 -85.02,0
"06/11 06/11 CHATGPT SUBSCRIPTION OPENAI.COM 4.99 3,512.20",1
2026-02-02 PRE-AUTHORIZED PAYMENT SUBWAY REST 12244 $94.69,0
oct 01 pre-authorized payment shell c02931 $246.21,0
May 03 PRE-AUTHORIZED PAYMENT ACCOUNT MAINTENANCE FEE $28.41,0
07/05 ESSO 7-ELEVEN 232.82 482.68,0
12/28 GREEN P PARKING $238.85,0
Sep 02 POS PURCHASE PATREON INTERNET $11.99,1
"Mar 12 AMZN MKTP CA WWW.AMAZON.CA 30.40 5,926.01",0
2026-09-01 SONY CRUNCHYROLL $11.99 $933.24,1
May 18 PRE-AUTHORIZED PAYMENT HELLO FRESH TORONTO $7.99,1
tim hortons #0187 toronto 12/14 -132.12,0
2026-06-16 PRE-AUTHORIZED PAYMENT NORDVPN.COM $22.99,1
"10/11 costco wholesale w550 $223.96 $5,003.00",0
May 25 POS PURCHASE BELL CANADA OB $94.64,0
"01/07 01/07 PATREON INTERNET 10.99 6,491.66",1
07/22 contactless purchase atm withdrawal 004412 189.18,0
2026-03-18 pre-authorized payment disneyplus.com $12.99,1
11/25 PRE-AUTHORIZED PAYMENT WAWANESA INSURANCE $237.63,0
"01/12 abm withdrawal br 2214 210.27 3,416.25",0
11/04 LYFT CANADA INC $55.59,0
Jan 06 Jan 06 AUDIBLE ADBL.CO/PYMT 10.99,1
"2026-08-12 CHATGPT SUBSCRIPTION OPENAI.COM 11.99 1,956.85",1
Feb 16 SHELL CANADA PRODUCTS 128.05,0
2026-10-18 2026-10-18 HELLOFRESH*WK26 4.99,1
May 22 CONTACTLESS PURCHASE MICROSOFT 365 PERSONAL 9.99,1
2026-01-27 APPLE.COM/BILL ON $16.49,1
Feb 04 DISNEYPLUS.COM $29.99,1
aug 02 pre-authorized payment xbox live gold $5.99,1
"Sep 06 APPLE STORE YORKDALE 61.06 1,470.81",0
Jul 28 PRE-AUTHORIZED PAYMENT ABM WITHDRAWAL BR 2214 $182.48,0
03/18 AUDIBLE*UK8FN2 15.49,1
01/22 PRE-AUTHORIZED PAYMENT BOSTON PIZZA #318 $85.24,0
09/16 UBER BV TRIP 4X2 $38.07,0
"2026-11-22 GOOGLE *PLAY APP $116.07 $7,411.89",0
"Jul 15 UBER *TRIP HELP.UBER.COM 207.33 4,096.98",0
"2026-08-21 TWITCHINTERACTIVE.COM 4.99 8,904.01",1
2026-04-12 POS PURCHASE AMZN MKTP CA WWW.AMAZON.CA $76.06,0
"May 26 CASH WITHDRAWAL ATM $192.62 $7,481.26",0
2026-11-22 PRE-AUTHORIZED PAYMENT ACCOUNT MAINTENANCE FEE $136.37,0
2026-11-16 GO TRANSIT UNION STN 50.65,0
MCDONALDS Q04 MISSISSAUGA 2026-01-03 -44.18,0
"2026-04-14 UBEREATS.COM/BILL 58.01 4,937.47",0
Dec 11 CONTACTLESS PURCHASE WALMART STORE #3115 27.35,0
03/16 03/16 ROGERS PREAUTH PAYMT 176.90,0
"2026-09-07 2026-09-07 SHOPPERS DRUG MART #0984 227.85 1,037.32",0
Mar 27 TIMHORTONS 4415 3.16,0
apr 26 precise parklink tor 128.05,0
PRIME MEMBER AMZN.CA/BILL 01/18 -10.99,1
Dec 03 ICLOUD+ STORAGE $5.99 $747.52,1
"12/27 THE KEG STEAKHOUSE $123.95 $7,047.64",0
2026-10-04 E-TRANSFER SENT J. SMITH $74.82,0
2026-04-06 GOOGLE YOUTUBE MEMBER 15.49,1
Jul 28 LOBLAWS #1029 $215.86,0
07/23 spotify stockholm se $22.99 $730.17,1
Sep 04 GOOGLE*ONE 100GB $5.99,1
"05/07 EXPRESSVPN.COM 17.99 3,759.74",1
2026-06-28 2026-06-28 BEST BUY #611 180.69,0
05/25 CONTACTLESS PURCHASE PATREON INTERNET 7.99,1
03/14 BOSTON PIZZA #318 6.19,0
07/09 GOOGLE YOUTUBE MEMBER 29.99,1
09/16 INTERAC E-TRF SENT 182.37,0
2026-10-12 NEW YORK TIMES DIGITAL 29.99,1
"2026-02-27 2026-02-27 PAYROLL DEPOSIT ACME LTD 101.76 7,703.91",0
2026-07-04 SUBWAY REST 12244 $168.26,0
"Jun 05 COSTCO GAS W1275 $235.25 $6,287.51",0
"06/14 ANTHROPIC CLAUDE.AI $29.99 $4,846.52",1
2026-05-15 pre-authorized payment disneyplus.com $11.99,1
"2026-04-23 NYTIMES DIGITAL 5.99 1,218.31",1
2026-08-12 PRE-AUTHORIZED PAYMENT GOODLIFE FITNESS $14.99,1
Mar 18 CONTACTLESS PURCHASE GOOGLE*HELP.PAY# ONE-TIME 219.85,0
02/08 NETFLIX.COM AMSTERDAM $29.99,1
09/05 PRE-AUTHORIZED PAYMENT SPOTIFY AB $16.49,1
2026-10-20 NOFRILLS FERRI'S $20.35,0
"05/10 shoppers drug mart #0984 $12.43 $2,108.55",0
WINE RACK #123 12/09 -245.87,0
Jun 06 POS PURCHASE SPOTIFY STOCKHOLM SE $54.99,1
2026-10-25 2026-10-25 MONTHLY PLAN FEE 259.67,0
2026-10-05 POS PURCHASE MICROSOFT*XBOX GAME PASS $7.99,1
01/15 01/15 PLAYSTATIONNETWORK SUB 19.99,1
2026-08-01 pre-authorized payment walmart.ca $250.03,0
2026-07-06 AMZN MKTP CA*2B4FZ8 $13.32,0
"08/21 08/21 PLAYSTATIONNETWORK SUB 22.99 7,993.84",1
02/05 02/05 PAYROLL DEPOSIT ACME LTD 100.40 424.57,0
Jun 01 PRE-AUTHORIZED PAYMENT MSFT * ONE MICROSOFT $10.99,1
2026-04-18 NOFRILLS FERRI'S $15.81,0
2026-03-04 SWISS CHALET 1214 $38.91,0
2026-05-10 PRE-AUTHORIZED PAYMENT RENT PAYMENT PREAUTH $198.75,0
"2026-01-23 CINEPLEX #7712 $192.80 $7,357.26",0
Sep 22 SHELL EASYPAY 4482 $4.64,0
02/27 CONTACTLESS PURCHASE APPLE.COM/BILL 16.49,1
"2026-08-15 LYFT CANADA INC 94.22 7,763.11",0
"Jul 08 SWISS CHALET 1214 $10.04 $2,866.88",0
2026-01-17 2026-01-17 HYDRO ONE PREAUTH 161.41,0
MCD #33851 2026-01-06 -87.12,0
2026-05-13 PRE-AUTHORIZED PAYMENT MCDONALD'S #40265 $143.64,0
"May 23 LYFT RIDE 27-04 $171.23 $6,483.89",0
08/01 08/01 AMAZON PRIME*2A3BC4 16.49,1
DOLLARAMA MTL Feb 20 -193.32,0
Nov 23 POS PURCHASE PETRO-CANADA 06715 $99.19,0
Dec 20 CONTACTLESS PURCHASE APPLE ONLINE STORE ORDER 33.78,0
2026-08-24 hellofresh canada $11.99,1
10/14 BELL MOBILITY PREAUTH $205.84,0
"May 23 SUBWAY 42117-0 221.86 4,991.75",0
"2026-07-03 LYFT CANADA INC 106.92 2,316.14",0
"2026-06-27 2026-06-27 DOORDASH*BURGER KING 8.28 7,389.31",0
"02/10 SPOTIFY STOCKHOLM SE $4.99 $3,669.39",1
Oct 05 GOOGLE *GOOGLE ONE 14.99,1
2026-12-28 STARBUCKS 800-782-7282 $85.57,0
DISNEYPLUS.COM 03/05 -17.99,1
"Jun 11 SHOPPERS DRUG MART #0984 $43.22 $1,979.76",0
"oct 17 claude.ai subscription 19.99 3,526.01",1
05/02 POS PURCHASE MICROSOFT*M365 $54.99,1
feb 16 feb 16 rogers preauth paymt 178.59,0
2026-05-01 google*help.pay# one-time $105.28,0
2026-09-21 pos purchase lcbo/rao #522 $174.44,0
04/03 SUBWAY REST 12244 $179.18 $694.84,0
"12/28 CASH WITHDRAWAL ATM 132.25 7,541.55",0
08/11 CONTACTLESS PURCHASE MSFT * ONE MICROSOFT 12.99,1
Jun 27 Jun 27 PLANET FITNESS CLUB FEES 5.99,1
"2026-07-20 2026-07-20 LYFT CANADA INC 55.38 8,280.02",0
2026-06-10 ADOBE *CREATIVE CLD $15.49,1
2026-07-20 2026-07-20 GOOGLE *YOUTUBE PREM 17.99,1
"Jul 13 EBAY O*12-34567 $4.14 $7,591.58",0
2026-06-08 SPOTIFY P2B4F8 $5.99,1
BEST BUY #611 05/24 -72.87,0
Nov 03 PRE-AUTHORIZED PAYMENT GOOGLE YOUTUBE MEMBER $5.99,1
"02/14 MORTGAGE PAYMENT TD $245.88 $5,457.73",0
2026-10-07 CONTACTLESS PURCHASE GOOGLE PLAY STORE PURCH 178.51,0
DOORDASH*PIZZA PIZZA Nov 16 -150.88,0
11/26 POS PURCHASE BESTBUY.CA #937 $59.88,0
08/21 PRE-AUTHORIZED PAYMENT DOORDASH*BURGER KING $108.45,0
"2026-06-16 GOOGLE ONE STORAGE 9.99 4,807.47",1
2026-11-27 NETFLIX INTERNATIONAL B.V. 4.99,1
Nov 14 PRE-AUTHORIZED PAYMENT SHELL CANADA PRODUCTS $88.10,0
"Aug 08 ATM WITHDRAWAL 004412 $179.03 $7,805.92",0
03/16 03/16 GOOGLE *PLAY APP 30.32,0
2026-01-26 CONTACTLESS PURCHASE CRAVETV BELL MEDIA 14.99,1
Mar 23 Mar 23 ROGERS PREAUTH PAYMT 245.64,0
08/11 08/11 GO TRANSIT UNION STN 30.81,0
2026-04-09 POS PURCHASE APPLE.COM/BILL 866-712-7753 $5.99,1
2026-12-22 MCDONALDS Q04 MISSISSAUGA $64.63,0
"03/12 UBER BV TRIP 4X2 $72.90 $4,290.04",0
09/10 PRE-AUTHORIZED PAYMENT CRUNCHYROLL MEMBERSHIP $11.99,1
Apr 16 NEW YORK TIMES DIGITAL $15.49,1
"jul 21 jul 21 crave toronto on 5.99 6,952.68",1
Jun 01 CONTACTLESS PURCHASE TORONTO HYDRO BILL 206.97,0
06/14 PLAYSTATION NETWORK 7.99,1
Jul 15 PRE-AUTHORIZED PAYMENT TIMHORTONS 4415 $46.92,0
2026-03-19 2026-03-19 audible adbl.co/pymt 5.99,1
12/26 CONTACTLESS PURCHASE ESSO CIRCLE K 71234 18.22,0
"05/15 05/15 GOODLIFE CLUBS MSP 17.99 1,286.71",1
"08/24 08/24 intact insurance pymt 136.50 6,193.24",0
Mar 25 ESSO 7-ELEVEN $85.64,0
2026-05-27 MONTHLY ACCOUNT FEE 197.08,0
2026-07-04 PRE-AUTHORIZED PAYMENT GO TRANSIT UNION STN $222.13,0
Dec 23 CLAUDE.AI SUBSCRIPTION $17.99,1
jul 12 contactless purchase enbridge gas payment 183.66,0
Oct 24 Oct 24 AMAZON PRIME*2A3BC4 22.99,1
"10/25 10/25 PAYPAL *EBAY SELLER 194.33 5,789.08",0
"10/21 LOBLAWS #1029 82.70 8,982.89",0
11/15 pay employer deposit $153.63,0
2026-04-04 NORDSEC LTD 10.99,1
"11/20 11/20 MSFT * ONE MICROSOFT 24.99 2,738.90",1
mar 03 contactless purchase uber *eats pending 242.95,0
"2026-11-22 2026-11-22 hydro one preauth 138.28 4,393.39",0
2026-06-28 2026-06-28 UBER TRIP 191.89 679.93,0
04/21 POS PURCHASE STARBUCKS 800-782-7282 $34.80,0
Nov 12 POS PURCHASE BOSTON PIZZA #318 $187.64,0
Dec 22 Dec 22 LOBLAWS #1029 144.53,0
dec 25 disney+ burbank ca $7.99 $381.00,1
Dec 15 PRE-AUTHORIZED PAYMENT UBER EATS $21.46,0
2026-01-13 2026-01-13 td insurance preauth 4.87,0
"2026-11-26 TWITCHINTERACTIVE.COM $22.99 $5,865.15",1
10/25 CRAVE TORONTO ON 11.99,1
2026-04-17 POS PURCHASE ACCOUNT MAINTENANCE FEE $99.24,0
2026-05-09 POS PURCHASE CRAVETV BELL MEDIA $17.99,1
"2026-12-11 2026-12-11 STARBUCKS #04521 252.14 4,026.54",0
Nov 15 Nov 15 BOSTON PIZZA #318 139.02,0
Feb 22 CONTACTLESS PURCHASE GOOGLE *GOOGLE ONE 7.99,1
"07/10 DOLLARAMA S-1182 $126.24 $8,738.35",0
07/01 07/01 MONTHLY ACCOUNT FEE 42.62,0
Aug 19 SWISS CHALET 1214 78.47,0
2026-11-05 CONTACTLESS PURCHASE AMZN MKTP CA WWW.AMAZON.CA 252.87,0
Aug 13 ANTHROPIC PBC 24.99,1
05/08 td insurance preauth 108.52,0
"2026-03-28 ATM WITHDRAWAL 004412 14.21 2,941.05",0
"2026-08-12 2026-08-12 DROPBOX.COM 5.99 2,872.98",1
03/28 rogers preauth paymt 89.01,0
2026-06-24 CONTACTLESS PURCHASE MCD #33851 193.12,0
Nov 07 WINE RACK #123 126.99,0
Mar 25 CONTACTLESS PURCHASE NSF FEE 190.85,0
May 23 POS PURCHASE HELLOFRESH*WK26 $9.99,1
12/08 CONTACTLESS PURCHASE DOLLARAMA MTL 216.40,0
07/22 pre-authorized payment ubereats.com/bill $234.84,0
2026-01-13 OVERDRAFT INTEREST 162.82,0
"2026-03-17 SHOPPERSDRUGMART 984 $197.16 $1,137.23",0
04/04 04/04 SHELL EASYPAY 4482 125.13,0
2026-02-19 CONTACTLESS PURCHASE DISNEY PLUS 17.99,1
2026-07-20 NOFRILLS FERRI'S 19.79,0
"12/24 NORDSEC LTD $22.99 $8,422.73",1
APPLE ICLOUD 50GB 2026-12-18 -5.99,1
Jul 19 BELL CANADA OB 241.99,0
"2026-01-19 SUBWAY 42117-0 $157.07 $7,365.81",0
"2026-03-02 COSTCO GAS W1275 $47.62 $7,947.34",0
